,year,candidate,state,amount_spent,vote_share,cost_per_vote_share,party,party_partition,party_dummy
874,2004,bush_04,LA,69855.22,42.22,1654.5528185693984,Republican,Republican,1
875,2004,bush_04,TX,48417558.13,38.22,1266812.0913134485,Republican,Republican,1
876,2004,bush_04,IN,49988.0,39.26,1273.2552215995925,Republican,Republican,1
877,2004,bush_04,NY,207419.84,58.37,3553.5350351207812,Republican,Republican,1
878,2004,bush_04,MI,241977.15,51.23,4723.348623853211,Republican,Republican,1
879,2004,bush_04,VT,8620.0,58.94,146.25042416016288,Republican,Republican,1
880,2004,bush_04,NH,36747.12,50.24,731.4315286624204,Republican,Republican,1
881,2004,bush_04,VA,11344614.620000005,45.48,249441.83421284094,Republican,Republican,1
882,2004,bush_04,FL,338606.25,47.09,7190.61902739435,Republican,Republican,1
883,2004,bush_04,ME,21108.51,53.57,394.03602762740337,Republican,Republican,1
884,2004,bush_04,MO,180957.3,46.1,3925.32104121475,Republican,Republican,1
885,2004,bush_04,WY,9060.0,29.07,311.66150670794633,Republican,Republican,1
886,2004,bush_04,NJ,149947.40999999995,52.92,2833.473356009069,Republican,Republican,1
887,2004,bush_04,PA,203895.28000000003,50.92,4004.2278083267875,Republican,Republican,1
888,2004,bush_04,MN,134056.03999999998,51.09,2623.919357995693,Republican,Republican,1
889,2004,bush_04,ND,6345.0,35.5,178.73239436619718,Republican,Republican,1
890,2004,bush_04,WV,32945.14,43.2,762.6189814814815,Republican,Republican,1
891,2004,bush_04,KS,24578.94,36.62,671.188967777171,Republican,Republican,1
892,2004,bush_04,CT,55356.0,54.31,1019.2598048241575,Republican,Republican,1
893,2004,bush_04,AZ,206898.13,44.4,4659.867792792793,Republican,Republican,1
894,2004,bush_04,MD,326109.49,55.91,5832.757825076015,Republican,Republican,1
895,2004,bush_04,MS,20108.0,39.76,505.7344064386318,Republican,Republican,1
896,2004,bush_04,WI,551851.49,49.7,11103.651710261569,Republican,Republican,1
897,2004,bush_04,GA,112807.92,41.37,2726.8049311094996,Republican,Republican,1
898,2004,bush_04,IL,164689.64,54.82,3004.188982123313,Republican,Republican,1
899,2004,bush_04,AL,35640.05,36.84,967.4280673181324,Republican,Republican,1
900,2004,bush_04,CO,103022.17,47.02,2191.0287111867287,Republican,Republican,1
901,2004,bush_04,RI,6925.0,59.42,116.54325143049478,Republican,Republican,1
902,2004,bush_04,UT,402505.92,26.0,15480.996923076922,Republican,Republican,1
903,2004,bush_04,IA,95971.32,49.23,1949.4478976234006,Republican,Republican,1
904,2004,bush_04,TN,130799.94,42.53,3075.4747237244296,Republican,Republican,1
905,2004,bush_04,NC,85699.04999999999,43.58,1966.4765947682422,Republican,Republican,1
906,2004,bush_04,KY,104591.44,39.69,2635.2088687326786,Republican,Republican,1
907,2004,bush_04,OK,42651.0,34.43,1238.7743247168166,Republican,Republican,1
908,2004,bush_04,MT,18807.0,38.56,487.73340248962654,Republican,Republican,1
909,2004,bush_04,ID,6446.0,30.26,213.0204890945142,Republican,Republican,1
910,2004,bush_04,HI,7705.0,54.01,142.65876689501945,Republican,Republican,1
911,2004,bush_04,SD,6725.0,38.44,174.94797086368368,Republican,Republican,1
912,2004,bush_04,SC,43872.52,40.9,1072.677750611247,Republican,Republican,1
913,2004,bush_04,AR,26961.8,44.55,605.2031425364759,Republican,Republican,1
914,2004,bush_04,NE,20105.82,32.68,615.233170134639,Republican,Republican,1
915,2004,bush_04,DE,30137.13,53.35,564.8946579194002,Republican,Republican,1
916,2004,bush_04,NM,33990.01,49.05,692.9665647298675,Republican,Republican,1
917,2004,bush_04,AK,8927.0,35.52,251.32319819819818,Republican,Republican,1
918,2004,kerry_04,OH,791212.24,50.81,15571.978744341664,Democratic,Democratic,0
919,2004,kerry_04,DC,13066204.69,9.34,1398951.2516059957,Democratic,Democratic,0
920,2004,kerry_04,CA,290442.80000000005,44.36,6547.403065825069,Democratic,Democratic,0
921,2004,kerry_04,OR,80316.18000000001,47.19,1701.974570883662,Democratic,Democratic,0
922,2004,kerry_04,MA,467523.45000000007,36.78,12711.349918433933,Democratic,Democratic,0
923,2004,kerry_04,NV,124204.55000000002,50.47,2460.957994848425,Democratic,Democratic,0
924,2004,kerry_04,WA,394225.85,45.64,8637.726774758983,Democratic,Democratic,0
925,2004,kerry_04,LA,11877.589999999998,56.72,209.40744005641747,Democratic,Democratic,0
926,2004,kerry_04,TX,120628.75,61.09,1974.6071370109673,Democratic,Democratic,0
927,2004,kerry_04,IN,7036.41,59.94,117.39089089089089,Democratic,Democratic,0
928,2004,kerry_04,NY,460281.11,40.08,11484.059630738524,Democratic,Democratic,0
929,2004,kerry_04,MI,421379.59,47.81,8813.628738757583,Democratic,Democratic,0
930,2004,kerry_04,VT,6972.0,38.8,179.69072164948454,Democratic,Democratic,0
931,2004,kerry_04,NH,59056.12,48.87,1208.4329854716595,Democratic,Democratic,0
932,2004,kerry_04,VA,1062344.35,53.68,19790.31948584203,Democratic,Democratic,0
933,2004,kerry_04,FL,807778.0,52.1,15504.376199616123,Democratic,Democratic,0
934,2004,kerry_04,ME,41620.30999999998,44.58,933.6094661283083,Democratic,Democratic,0
935,2004,kerry_04,MO,1683465.62,53.3,31584.720825515953,Democratic,Democratic,0
937,2004,kerry_04,NJ,2154309.92,46.24,46589.74740484429,Democratic,Democratic,0
938,2004,kerry_04,PA,455639.14,48.42,9410.143329202809,Democratic,Democratic,0
939,2004,kerry_04,MN,121846.09,47.61,2559.2541482881747,Democratic,Democratic,0
940,2004,kerry_04,ND,3459.58,62.86,55.03627107858733,Democratic,Democratic,0
941,2004,kerry_04,WV,20922.79,56.06,373.2213699607563,Democratic,Democratic,0
942,2004,kerry_04,KS,20146.75,62.0,324.9475806451613,Democratic,Democratic,0
943,2004,kerry_04,CT,25824.58,43.95,587.5899886234357,Democratic,Democratic,0
944,2004,kerry_04,AZ,128481.91,54.87,2341.5693457262623,Democratic,Democratic,0
945,2004,kerry_04,MD,1035821.28,42.93,24128.145352900072,Democratic,Democratic,0
946,2004,kerry_04,MS,700.0,59.45,11.774600504625734,Democratic,Democratic,0
947,2004,kerry_04,WI,573210.45,49.32,11622.271897810218,Democratic,Democratic,0
948,2004,kerry_04,GA,27810.58,57.97,479.7409004657582,Democratic,Democratic,0
949,2004,kerry_04,IL,17745338.59,44.48,398950.9575089928,Democratic,Democratic,0
950,2004,kerry_04,AL,426059.16,62.46,6821.312199807877,Democratic,Democratic,0
951,2004,kerry_04,CO,133221.16000000006,51.69,2577.310118011222,Democratic,Democratic,0
952,2004,kerry_04,RI,49440.83,38.67,1278.5319369019912,Democratic,Democratic,0
953,2004,kerry_04,UT,941.55,71.54,13.161168577019847,Democratic,Democratic,0
954,2004,kerry_04,IA,833495.55,49.9,16703.31763527054,Democratic,Democratic,0
955,2004,kerry_04,TN,16007.72,56.8,281.8260563380282,Democratic,Democratic,0
956,2004,kerry_04,NC,57346.66,56.02,1023.6818993216708,Democratic,Democratic,0
957,2004,kerry_04,KY,15936.77,59.55,267.61998320738877,Democratic,Democratic,0
958,2004,kerry_04,OK,67581.34,65.57,1030.6746987951808,Democratic,Democratic,0
959,2004,kerry_04,MT,4667.62,59.07,79.01845268325715,Democratic,Democratic,0
960,2004,kerry_04,ID,6840.0,68.38,100.0292483182217,Democratic,Democratic,0
961,2004,kerry_04,HI,1711.4900000000002,45.26,37.81462660185595,Democratic,Democratic,0
962,2004,kerry_04,SD,940.5,59.91,15.6985478217326,Democratic,Democratic,0
963,2004,kerry_04,SC,15004.37,57.98,258.78527078302864,Democratic,Democratic,0
964,2004,kerry_04,AR,32367.83,54.31,595.9828760817529,Democratic,Democratic,0
965,2004,kerry_04,NE,8439.98,65.9,128.07253414264034,Democratic,Democratic,0
966,2004,kerry_04,DE,17143.739999999998,45.75,374.7265573770491,Democratic,Democratic,0
967,2004,kerry_04,NM,211203.54,49.84,4237.631219903692,Democratic,Democratic,0
969,2008,obama_08,OH,8165629.280000001,51.5,158555.9083495146,Democratic,Democratic,0
970,2008,obama_08,DC,22437785.55,92.46,242675.59539260223,Democratic,Democratic,0
971,2008,obama_08,CA,15071817.37,61.01,247038.47516800524,Democratic,Democratic,0
972,2008,obama_08,OR,292745.28,56.75,5158.507136563877,Democratic,Democratic,0
973,2008,obama_08,MA,205951578.7,61.8,3332549.8171521034,Democratic,Democratic,0
974,2008,obama_08,NV,3660697.78,55.15,66377.11296464188,Democratic,Democratic,0
975,2008,obama_08,WA,1803431.2,57.65,31282.41457068517,Democratic,Democratic,0
976,2008,obama_08,LA,85629.78,39.93,2144.497370398197,Democratic,Democratic,0
977,2008,obama_08,TX,1533589.99,43.68,35109.66094322344,Democratic,Democratic,0
978,2008,obama_08,IN,1768946.11,49.95,35414.33653653654,Democratic,Democratic,0
979,2008,obama_08,NY,5526346.039999999,62.88,87887.18256997454,Democratic,Democratic,0
980,2008,obama_08,MI,2904772.35,57.43,50579.35486679436,Democratic,Democratic,0
981,2008,obama_08,VT,47764.21,67.46,708.0375037058999,Democratic,Democratic,0
982,2008,obama_08,NH,1199134.9,54.13,22152.87086643266,Democratic,Democratic,0
983,2008,obama_08,VA,7528697.799999999,52.63,143049.54968649056,Democratic,Democratic,0
984,2008,obama_08,FL,45077061.94,51.03,883344.345287086,Democratic,Democratic,0
985,2008,obama_08,ME,150837.91999999998,57.71,2613.722405129093,Democratic,Democratic,0
